ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.hql.internal.ast.exec.BasicExecutor;61;3;4;0;0;0;1;0;0;2;7;25;4;0;4;0;3;0;0;0;1;0;7;1;0;0;18;2;1;2;
org.hibernate.service.jdbc.connections.spi.AbstractMultiTenantConnectionProvider;3;0;1;0;0;0;0;0;0;0;1;9;0;0;9;0;7;0;0;0;3;0;4;4;1;0;3;1;0;1;
org.hibernate.engine.query.spi.NamedParameterDescriptor;2;0;0;0;0;0;0;0;0;0;0;9;4;0;6;0;6;0;0;0;1;1;3;1;0;1;2;0;0;0;
org.hibernate.type.PrimitiveByteArrayBlobType;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;0;0;0;2;2;0;1;0;0;0;0;
org.hibernate.hql.internal.ast.tree.FromReferenceNode;27;0;4;0;0;0;0;0;0;0;4;25;4;0;16;0;15;0;0;0;4;10;3;1;0;0;5;0;0;1;
org.hibernate.hql.spi.TableBasedDeleteHandlerImpl;60;5;5;1;3;0;0;0;0;2;11;43;5;0;8;1;5;0;0;0;5;1;11;3;0;1;32;2;2;3;
org.hibernate.id.TableGenerator;27;5;2;0;0;1;0;0;0;2;5;44;10;0;11;3;6;0;1;0;1;0;16;6;0;0;23;3;1;2;
org.hibernate.dialect.pagination.NoopLimitHandler;3;0;1;0;0;0;0;0;0;0;1;6;0;0;5;0;5;0;0;0;1;2;4;3;0;0;3;0;0;1;
org.hibernate.type.descriptor.sql.NVarcharTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.metamodel.source.annotations.entity.UniqueConstraintSourceImpl;2;0;5;0;0;0;0;0;0;0;5;26;3;0;7;0;6;0;0;0;2;0;2;2;1;0;2;0;0;1;
org.hibernate.BaseSessionEventListener;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;0;0;0;7;0;0;0;0;0;0;0;0;
org.hibernate.collection.internal.PersistentIndexedElementHolder;8;0;8;3;1;0;0;0;0;0;12;54;3;0;24;0;20;3;0;1;5;8;30;16;0;0;19;1;3;2;
org.hibernate.stat.internal.ConcurrentCollectionStatisticsImpl;0;0;0;0;0;0;0;0;0;0;0;12;5;0;12;0;6;0;0;0;1;0;0;0;0;0;2;0;0;0;
org.hibernate.type.descriptor.sql.IntegerTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.cfg.naming.LegacyHbmNamingStrategyDelegate;1;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;8;0;0;0;36;0;1;0;0;0;0;0;0;0;
org.hibernate.exception.spi.SQLExceptionConverterFactory;21;3;5;1;0;0;0;0;0;3;9;24;1;0;5;2;3;3;1;0;3;0;4;2;0;0;19;1;2;4;
org.hibernate.cfg.ToOneBinder;4;0;4;0;0;0;0;0;0;0;4;12;0;0;4;1;3;4;0;0;0;0;8;2;0;0;5;1;0;1;
org.hibernate.type.descriptor.java.CharacterTypeDescriptor;4;0;9;0;0;0;0;0;0;0;9;23;1;0;5;0;5;0;0;0;1;0;6;3;1;0;2;3;0;1;
org.hibernate.sql.HSQLCaseFragment;0;0;1;0;0;0;1;0;0;0;2;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;
org.hibernate.metamodel.source.annotations.xml.filter.AbstractAnnotationFilter;20;0;4;0;0;0;0;0;0;0;4;13;2;0;5;1;1;0;0;0;0;0;10;9;2;0;9;0;0;1;
org.hibernate.service.spi.ServiceBinding;4;0;2;0;0;0;0;0;0;0;2;15;5;0;7;0;7;0;0;0;0;0;6;1;2;0;9;0;1;2;
org.hibernate.exception.internal.StandardSQLExceptionConverter;2;0;2;0;1;0;0;0;0;0;3;6;1;0;2;0;2;0;0;0;2;0;2;1;0;0;6;0;1;2;
org.hibernate.service.internal.ServiceDependencyException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.type.descriptor.java.CurrencyTypeDescriptor;4;0;4;0;0;0;0;0;0;0;4;13;1;0;5;0;5;0;0;0;1;0;6;3;1;0;2;2;0;1;
org.hibernate.tool.hbm2ddl.FileExporter;0;0;0;0;0;0;0;0;0;0;0;5;1;0;4;0;4;0;0;0;2;0;0;0;0;0;2;0;0;0;
org.hibernate.type.OrderedMapType;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;4;2;2;0;0;0;1;0;0;0;
org.hibernate.cfg.annotations.TableBinder;75;0;33;0;5;0;4;0;0;0;42;136;19;0;29;3;26;8;1;1;26;5;31;9;1;6;31;8;4;8;
org.hibernate.metamodel.relational.DerivedValue;21;0;0;0;0;0;0;0;0;0;0;5;1;0;4;0;4;0;0;0;1;1;2;0;0;0;1;0;0;0;
org.hibernate.type.descriptor.java.DataHelper;4;9;13;0;0;0;4;0;0;9;26;69;2;0;11;3;8;11;0;0;0;10;10;10;0;0;13;7;4;2;
org.hibernate.sql.InsertSelect;23;0;5;1;0;0;1;0;0;0;7;29;5;0;7;0;7;0;0;0;3;0;3;1;0;1;5;2;1;3;
org.hibernate.dialect.function.NvlFunction;4;0;1;0;0;0;0;0;0;0;1;7;0;0;4;0;4;0;0;0;0;0;5;1;0;0;5;0;0;1;
org.hibernate.bytecode.internal.javassist.JavassistClassTransformer;8;4;4;1;0;0;0;0;0;4;9;36;1;0;8;1;5;0;1;0;9;0;9;7;0;1;14;2;2;2;
org.hibernate.cfg.naming.ImprovedNamingStrategyDelegator;1;0;0;0;0;0;0;0;0;0;0;4;3;0;3;0;2;0;0;0;0;1;2;0;0;0;1;0;0;0;
org.hibernate.cache.spi.NaturalIdCacheKey;5;0;5;2;0;0;0;0;0;0;7;35;5;0;10;2;8;0;1;0;0;0;5;3;0;1;12;0;2;2;
org.hibernate.hql.internal.ast.exec.MultiTableUpdateExecutor;60;0;1;0;0;0;0;0;0;0;1;6;1;0;3;0;3;0;0;0;0;0;3;0;0;0;7;0;0;1;
org.hibernate.dialect.Oracle9iDialect;0;0;6;0;0;0;0;0;0;0;6;36;0;0;12;0;10;0;0;0;1;4;0;0;0;0;4;0;1;2;
org.hibernate.event.spi.MergeEvent;3;0;2;0;0;0;0;0;0;0;2;20;5;0;13;0;13;0;0;0;3;0;11;8;0;0;3;2;0;1;
org.hibernate.sql.ordering.antlr.OrderByFragmentParser;6;1;16;0;1;1;5;0;0;1;24;83;5;0;17;6;4;1;0;0;5;1;13;9;0;0;12;0;5;4;
org.hibernate.type.descriptor.java.PrimitiveCharacterArrayTypeDescriptor;4;0;11;0;1;0;0;0;0;0;12;31;1;0;7;0;6;0;0;0;1;0;9;6;1;5;7;2;0;1;
org.hibernate.secure.internal.JACCPreUpdateEventListener;6;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;0;1;0;0;0;3;0;0;0;
org.hibernate.cfg.HbmBinder;86;5;288;0;1;0;33;0;0;7;329;1032;16;0;114;56;50;90;8;7;45;20;314;153;1;0;75;32;50;16;
org.hibernate.hql.internal.ast.tree.SqlNode;1;0;1;0;0;0;0;0;0;0;1;6;2;0;4;0;4;0;0;0;1;0;1;0;0;0;1;0;0;1;
org.hibernate.TransientPropertyValueException;0;0;0;0;0;0;0;0;0;0;0;8;3;0;5;0;5;0;0;0;4;0;0;0;0;0;1;0;0;0;
org.hibernate.type.ShortType;21;0;0;0;0;0;0;0;0;0;0;10;2;0;10;0;10;0;0;0;1;0;5;2;0;0;6;0;0;0;
org.hibernate.property.MapAccessor;5;0;0;0;0;0;0;0;0;0;0;13;2;0;13;0;11;0;0;2;4;0;9;7;0;0;7;0;0;0;
org.hibernate.internal.SQLQueryImpl;18;3;21;1;2;0;0;0;0;0;24;152;15;0;53;7;41;0;3;2;47;0;31;12;1;2;30;8;4;4;
org.hibernate.engine.jdbc.SerializableClobProxy;4;1;2;0;0;0;0;0;0;2;4;12;2;0;5;0;4;2;0;0;0;0;5;5;0;1;7;3;0;1;
org.hibernate.mapping.AbstractAuxiliaryDatabaseObject;21;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;3;0;0;0;1;0;2;1;0;0;2;0;0;0;
org.hibernate.event.spi.AbstractEvent;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.hibernate.hql.internal.ast.tree.FromElementType;27;0;40;2;0;0;0;0;0;0;42;140;10;0;41;12;21;2;0;1;14;17;7;0;0;0;22;6;9;3;
org.hibernate.tuple.component.ComponentTuplizerFactory;65;4;1;0;0;0;0;0;0;4;5;24;2;0;8;4;4;1;0;0;1;0;10;5;3;0;12;3;0;1;
org.hibernate.type.BinaryType;2;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;0;0;3;1;0;1;4;0;0;0;
org.hibernate.bytecode.spi.NotInstrumentedException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.internal.util.collections.JoinedIterable;1;0;3;0;0;0;1;0;0;0;4;19;5;0;7;0;6;0;0;1;0;0;2;2;2;0;2;1;1;2;
org.hibernate.type.PrimitiveCharacterArrayClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.engine.jdbc.internal.TypeInfo;3;0;0;0;0;0;0;0;0;0;0;26;13;0;14;0;14;0;0;0;3;7;3;1;0;1;0;0;0;0;
org.hibernate.type.AbstractSingleColumnStandardBasicType;6;0;1;0;0;0;0;0;0;0;1;4;0;0;3;0;3;0;0;0;0;1;6;3;1;1;6;0;0;1;
org.hibernate.id.UUIDGenerator;22;2;6;0;0;0;0;0;0;2;8;21;5;0;3;0;3;1;0;0;0;0;5;2;0;0;16;1;2;3;
org.hibernate.metamodel.source.hbm.SetAttributeSourceImpl;2;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0;7;0;0;0;0;0;2;1;0;0;6;0;0;0;
org.hibernate.service.jdbc.dialect.internal.DialectResolverInitiator;2;1;1;0;1;0;0;0;0;2;4;10;1;0;3;1;2;0;0;0;0;0;4;2;0;0;11;2;1;3;
org.hibernate.event.internal.AbstractLockUpgradeEventListener;15;1;6;0;0;0;0;0;0;0;6;17;1;0;1;0;0;0;0;0;0;0;4;1;0;0;12;1;1;2;
org.hibernate.cfg.annotations.EntityBinder;93;2;76;2;8;0;2;8;2;2;98;307;37;0;56;12;43;2;0;4;14;6;50;14;1;1;75;12;17;4;
org.hibernate.hql.internal.ast.util.ASTIterator;1;0;3;0;0;0;1;0;0;0;4;19;2;0;8;3;5;0;0;0;0;0;2;2;0;0;3;1;1;2;
org.hibernate.sql.Update;23;0;14;8;0;0;3;0;0;0;25;96;9;0;23;0;23;0;0;0;16;0;17;15;0;14;5;0;8;2;
org.hibernate.hql.internal.ast.util.SyntheticAndFactory;60;0;15;0;0;0;0;0;0;0;15;45;4;0;4;1;3;0;0;0;3;1;8;1;0;0;16;0;2;3;
org.hibernate.type.MapType;6;0;1;0;0;0;2;0;0;0;3;15;0;0;9;0;9;0;0;0;4;2;15;9;0;0;9;0;1;2;
org.hibernate.tuple.PropertyFactory;88;2;9;0;1;0;0;0;0;2;12;34;0;0;11;5;6;11;0;0;0;4;13;0;0;0;26;0;1;2;
org.hibernate.engine.transaction.internal.jta.JtaStatusHelper;2;2;2;0;0;0;0;0;0;2;4;20;0;0;12;0;12;12;0;0;0;4;8;8;0;0;5;4;0;1;
org.hibernate.loader.collection.BatchingCollectionInitializerBuilder;5;0;2;0;0;0;0;3;1;0;5;13;0;0;5;0;3;1;0;0;0;4;13;0;0;0;3;0;0;1;
org.hibernate.jdbc.BatchFailedException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.type.SetType;5;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;6;0;0;0;4;2;7;2;0;0;6;0;0;0;
org.hibernate.tuple.Property;1;0;0;0;0;0;0;0;0;0;0;7;3;0;5;0;4;0;0;0;2;0;1;0;0;0;2;0;0;0;
org.hibernate.engine.transaction.internal.jta.JtaTransactionFactory;2;1;4;0;0;0;0;0;0;1;5;14;0;0;5;0;5;0;0;0;0;0;3;0;0;0;7;2;1;2;
org.hibernate.cfg.naming.NamingStrategyDelegateAdapter;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;6;0;0;0;10;0;0;0;0;0;2;0;0;0;
org.hibernate.cfg.JoinedSubclassFkSecondPass;69;0;0;0;0;0;0;0;0;0;0;6;2;0;4;0;4;0;0;0;0;0;5;2;0;1;5;0;0;0;
org.hibernate.engine.internal.StatefulPersistenceContext;24;2;138;12;6;0;10;3;1;1;170;563;29;0;121;15;106;1;3;0;8;13;165;77;0;14;53;17;23;5;
org.hibernate.service.jta.platform.internal.BorlandEnterpriseServerJtaPlatform;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.type.descriptor.sql.BinaryTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.loader.entity.PaddedBatchingEntityLoaderBuilder;10;0;4;4;0;0;0;0;0;0;8;32;3;0;6;1;3;0;0;1;0;5;20;2;0;0;10;2;1;2;
org.hibernate.service.jta.platform.internal.SynchronizationRegistryBasedSynchronizationStrategy;2;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;2;1;0;0;5;0;0;0;
org.hibernate.dialect.Oracle10gDialect;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.service.UnknownServiceException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;
org.hibernate.engine.jdbc.batch.internal.NonBatchingBatch;3;1;0;0;1;0;0;0;0;2;3;12;2;0;4;0;1;0;0;0;0;0;3;1;0;0;8;2;1;2;
org.hibernate.hql.internal.ast.tree.SelectExpressionImpl;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;1;3;2;2;0;0;4;1;0;0;
org.hibernate.criterion.SimpleProjection;2;0;1;3;0;0;0;0;0;0;4;25;2;0;13;3;10;3;0;0;4;6;10;0;0;0;2;1;0;1;
org.hibernate.hql.internal.classic.PathExpressionParser;53;4;37;0;0;0;0;0;0;4;41;177;26;0;41;10;18;0;0;1;10;1;19;3;0;2;16;14;5;8;
org.hibernate.internal.util.xml.XmlDocumentImpl;2;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;4;0;0;0;2;0;3;2;0;0;4;0;0;0;
org.hibernate.type.AbstractCharArrayType;24;1;5;3;0;0;0;0;0;1;9;28;0;0;11;0;8;0;0;0;3;1;9;8;0;1;10;1;1;2;
org.hibernate.dialect.MySQLMyISAMDialect;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.mapping.SyntheticProperty;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.EmptyInterceptor;8;0;0;0;0;0;0;0;0;0;0;9;1;0;19;0;18;0;0;0;3;0;43;39;0;17;3;0;0;0;
org.hibernate.cfg.annotations.SimpleValueBinder;44;1;42;0;2;0;0;4;1;1;49;145;17;0;21;2;19;0;0;0;7;2;8;4;0;1;43;6;6;12;
org.hibernate.jdbc.WorkExecutor;3;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;4;2;1;0;5;0;0;0;
org.hibernate.dialect.pagination.LegacyLimitHandler;20;0;0;0;0;0;0;0;0;0;0;11;1;0;10;0;10;0;0;0;1;1;2;0;0;0;2;0;0;0;
org.hibernate.sql.DecodeCaseFragment;0;0;2;0;0;0;1;0;0;0;3;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;2;
org.hibernate.hql.internal.QueryExecutionRequestException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;
org.hibernate.type.descriptor.sql.BasicBinder;5;0;3;0;0;0;0;0;0;0;3;11;5;0;5;0;4;0;0;0;0;2;8;2;1;0;8;0;1;2;
org.hibernate.loader.criteria.CriteriaJoinWalker;44;0;16;0;0;0;0;0;0;0;16;61;8;0;15;1;7;1;0;0;6;6;26;2;0;2;25;0;3;7;
org.hibernate.dialect.pagination.LimitHelper;3;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;4;0;0;0;0;5;0;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.PropertyMocker;28;0;16;1;0;0;0;3;1;0;20;76;2;0;18;2;0;0;0;0;1;0;21;19;3;0;15;2;3;2;
org.hibernate.dialect.function.ClassicAvgFunction;2;1;2;0;0;0;0;0;0;1;3;9;0;0;2;0;2;0;0;0;0;0;2;0;0;0;6;2;0;1;
org.hibernate.property.DirectPropertyAccessor;6;4;3;0;0;0;0;0;0;4;7;41;6;0;19;2;13;2;0;2;6;0;16;14;0;0;10;5;1;2;
org.hibernate.dialect.lock.PessimisticWriteUpdateLockingStrategy;5;3;7;0;0;0;0;0;0;2;9;33;4;0;4;0;2;0;0;0;0;1;6;3;0;0;14;5;1;2;
org.hibernate.type.descriptor.java.ByteArrayTypeDescriptor;5;1;16;3;1;0;0;0;0;1;21;52;1;0;7;2;5;0;0;0;1;0;8;5;1;4;8;4;2;2;
org.hibernate.type.descriptor.sql.LongVarbinaryTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.metamodel.binding.OneToManyCollectionElement;43;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;
org.hibernate.hql.internal.ast.tree.InsertStatement;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.id.UUIDHexGenerator;22;0;1;0;0;0;0;0;0;0;1;9;3;0;5;0;3;0;0;0;0;2;5;2;0;0;8;0;0;1;
org.hibernate.type.UrlType;21;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;5;0;0;0;1;0;3;2;0;0;4;0;0;0;
org.hibernate.dialect.function.StandardSQLFunction;4;0;1;1;0;0;0;0;0;0;2;16;2;0;9;0;9;0;0;0;2;0;6;1;0;0;4;0;1;2;
org.hibernate.collection.internal.AbstractPersistentCollection;2;null
org.hibernate.id.SequenceGenerator;22;3;2;0;0;0;0;0;0;1;3;27;7;0;11;0;8;0;0;0;0;0;9;2;0;0;14;1;0;1;
org.hibernate.internal.ConnectionObserverStatsBridge;2;0;2;0;0;0;0;0;0;0;2;5;1;0;5;0;5;0;0;0;0;0;2;1;0;0;4;0;0;1;
org.hibernate.metamodel.relational.AbstractTableSpecification;1;0;2;0;0;0;0;0;0;0;2;16;5;0;9;0;9;0;0;0;4;0;1;0;0;0;4;0;0;1;
org.hibernate.loader.custom.sql.SQLQueryParser;2;0;27;1;0;0;0;0;0;0;28;92;12;0;14;5;9;0;0;1;10;5;2;0;0;0;9;8;4;6;
org.hibernate.event.spi.LockEvent;4;0;0;0;0;0;0;0;0;0;0;21;3;0;15;0;15;0;0;0;3;2;14;5;0;0;4;0;0;0;
org.hibernate.engine.jdbc.ColumnNameCache;1;0;1;0;0;0;0;0;0;0;1;5;2;0;2;0;2;0;0;0;1;1;1;1;0;0;3;0;0;1;
org.hibernate.UnresolvableObjectException;2;0;1;0;0;0;0;0;0;0;1;9;2;0;6;0;5;1;0;0;4;0;4;4;0;0;2;1;0;1;
org.hibernate.exception.DataException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;2;2;0;0;2;0;0;0;
org.hibernate.hql.internal.classic.GroupByParser;49;0;1;0;0;0;0;0;0;0;1;7;1;0;3;0;3;0;0;0;1;0;3;0;0;0;2;0;0;1;
org.hibernate.metamodel.relational.ForeignKey;28;0;10;0;1;0;0;0;0;0;11;40;7;0;16;1;13;0;0;0;1;0;12;0;0;0;8;3;3;3;
org.hibernate.cfg.EJB3DTDEntityResolver;1;0;11;0;0;0;0;0;0;0;11;29;3;0;4;2;2;0;0;0;5;1;1;1;0;0;6;0;1;7;
org.hibernate.engine.internal.JoinHelper;4;0;9;1;0;0;0;0;0;0;10;28;0;0;8;2;6;7;0;0;3;8;17;0;0;0;8;0;4;3;
org.hibernate.hql.internal.ast.tree.ResultVariableRefNode;2;0;3;1;0;0;0;0;0;0;4;13;1;0;4;2;2;0;0;0;0;2;2;0;0;0;6;2;1;2;
org.hibernate.tuple.entity.PojoEntityTuplizer;103;2;28;2;3;0;3;0;0;2;38;122;7;0;29;3;14;0;0;0;0;1;41;11;0;2;35;5;10;3;
org.hibernate.event.spi.AutoFlushEvent;2;0;0;0;0;0;0;0;0;0;0;6;2;0;5;0;5;0;0;0;0;1;3;2;0;0;1;0;0;0;
org.hibernate.type.ImmutableType;4;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;7;5;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.ColumnSourceImpl;18;0;5;0;0;0;0;0;0;0;5;18;2;0;6;0;4;0;0;0;0;0;2;0;0;0;1;0;0;1;
org.hibernate.hql.internal.ast.tree.AbstractRestrictableStatement;0;0;3;0;0;0;0;0;0;0;3;13;2;0;6;0;3;0;0;0;0;0;0;0;0;0;4;0;1;2;
org.hibernate.cfg.beanvalidation.BeanValidationIntegrator;130;7;7;0;0;0;0;0;0;11;18;42;7;0;11;3;8;1;1;0;0;0;12;2;1;0;12;14;2;3;
org.hibernate.hql.internal.classic.PreprocessingParser;49;0;12;0;0;0;0;0;0;0;12;53;7;0;4;0;4;0;0;0;1;0;4;1;0;0;6;0;3;3;
org.hibernate.id.CompositeNestedGeneratedValueGenerator;5;0;0;0;0;0;2;0;0;0;2;7;2;0;4;0;4;0;0;0;0;0;5;2;0;0;8;0;0;1;
org.hibernate.engine.spi.QueryParameters;16;0;9;0;0;0;2;0;0;0;11;106;23;0;55;0;55;0;0;0;13;15;51;33;4;21;32;2;1;6;
org.hibernate.type.CharacterNCharType;21;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;1;0;2;1;0;0;4;1;0;0;
org.hibernate.tool.hbm2ddl.SchemaExportTask;127;1;8;3;0;0;0;0;0;4;15;49;12;0;16;3;13;0;0;0;3;5;5;4;0;0;19;6;3;3;
org.hibernate.cfg.naming.HbmNamingStrategyDelegate;0;0;2;0;0;0;0;0;0;0;2;11;0;0;7;0;7;0;0;0;36;0;0;0;0;0;4;2;0;1;
org.hibernate.metamodel.source.annotations.AnnotationMetadataSourceProcessorImpl;56;1;4;0;5;0;0;0;0;1;10;32;3;0;9;3;6;0;0;0;1;0;10;4;2;0;27;2;1;2;
org.hibernate.event.internal.DefaultDirtyCheckEventListener;2;1;1;0;0;0;0;0;0;0;1;7;1;0;1;0;1;0;0;0;0;0;1;0;0;0;5;0;0;1;
org.hibernate.hql.internal.ast.tree.OrderByClause;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;5;0;0;1;
org.hibernate.loader.criteria.CriteriaLoader;50;0;10;4;0;0;0;0;0;0;14;65;6;0;17;1;5;0;1;0;2;0;26;8;1;3;26;0;3;3;
org.hibernate.criterion.InExpression;3;0;4;3;0;0;0;0;0;0;7;22;2;0;4;0;3;0;0;0;1;0;5;1;0;1;8;0;2;3;
org.hibernate.metamodel.binding.ManyToAnyCollectionElement;43;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.hibernate.dialect.DerbyTenSevenDialect;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;
org.hibernate.metamodel.relational.BasicAuxiliaryDatabaseObjectImpl;25;0;0;0;0;0;0;0;0;0;0;8;5;0;4;1;3;1;0;0;3;0;5;1;1;0;5;0;0;0;
org.hibernate.dialect.function.StandardAnsiSqlAggregationFunctions;25;2;12;0;0;0;1;0;0;2;15;50;5;0;14;1;9;1;0;5;2;2;16;4;1;0;11;4;3;4;
org.hibernate.hql.internal.ast.tree.IndexNode;20;1;10;0;2;0;0;3;1;1;16;51;2;0;10;1;9;0;0;1;2;4;7;4;1;0;19;8;1;2;
org.hibernate.cfg.annotations.CustomizableColumns;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;1;1;0;1;3;0;0;0;
org.hibernate.event.internal.FlushVisitor;17;0;3;0;0;0;0;0;0;0;3;10;1;0;2;0;0;0;0;0;0;0;4;2;0;0;5;0;1;2;
org.hibernate.hql.internal.ast.util.JoinProcessor;60;0;7;0;0;0;3;5;1;0;15;45;3;0;9;4;5;4;1;0;5;1;8;0;0;0;27;1;3;2;
org.hibernate.loader.GeneratedCollectionAliases;3;0;3;0;0;0;0;0;0;0;3;22;6;0;11;3;8;0;0;0;5;0;5;3;0;2;5;0;0;1;
org.hibernate.proxy.dom4j.Dom4jLazyInitializer;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;2;0;0;0;1;0;2;1;0;0;13;1;0;0;
org.hibernate.type.CharacterArrayClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.type.YesNoType;21;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;1;0;2;1;0;0;7;0;0;0;
org.hibernate.mapping.ForeignKey;38;0;7;0;0;0;4;0;0;0;11;44;4;0;18;3;15;0;0;0;6;1;8;3;0;0;6;1;2;2;
org.hibernate.cfg.SecondaryTableSecondPass;93;0;0;0;0;0;0;0;0;0;0;4;3;0;2;0;2;0;0;0;0;0;4;2;0;0;6;0;0;0;
org.hibernate.event.spi.RefreshEvent;4;0;3;0;0;0;0;0;0;0;3;23;3;0;12;0;12;0;0;0;3;0;13;5;0;0;3;3;0;1;
org.hibernate.service.jdbc.connections.internal.UserSuppliedConnectionProviderImpl;3;0;1;0;0;0;0;0;0;0;1;7;0;0;5;0;5;0;0;0;0;0;3;3;1;0;4;3;0;1;
org.hibernate.internal.util.collections.EmptyIterator;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;1;3;0;0;0;0;0;0;0;0;0;1;2;0;0;
org.hibernate.engine.jdbc.internal.JdbcServicesImpl;9;3;9;0;0;0;0;3;1;6;18;100;22;0;33;5;28;0;0;3;3;7;12;7;2;0;36;0;2;2;
org.hibernate.event.spi.AbstractPreDatabaseOperationEvent;4;0;0;0;0;0;0;0;0;0;0;8;3;0;5;0;5;0;0;0;0;0;4;2;0;0;2;0;0;0;
